id,Geographic Area Name,name,lat,long,2019_net_inflow,2019_total_moves_to,2019_total_moves_from,total_households,2019_ratio_net_inflow,2019_ratio_incoming,2020_Geographic Area Name,2020_net_inflow,2020_total_moves_to,2020_total_moves_from,2020_Estimate!!Total!!HOUSEHOLDS!!Total households,2020_ratio_net_inflow,2020_ratio_incoming,change_yoy,change_yoy_ratio_incoming,inflow_outflow_ratio_2019,inflow_outflow_ratio_2020,change_in_ratio
310M500US26500,"Huntingdon, PA","Huntingdon, PA",40.4847959,-78.0102813,-88,2367,2455,16779,-52.44651052,1410.691936,"Huntingdon, PA",-1,2114,2115,16779,-0.595983074,1259.908219,51.85052745,-150.7837177,0.964154786,0.999527187,3.668747085
310M500US45940,"Trenton-Princeton, NJ","Trenton-Princeton, NJ",40.2205824,-74.759717,689,25193,24504,129936,53.02610516,1938.877601,"Trenton-Princeton, NJ",1551,25077,23526,129936,119.3664573,1929.950129,66.34035217,-8.927471986,1.028117858,1.065927059,3.677516231
310M500US13180,"Beaver Dam, WI","Beaver Dam, WI",43.4577692,-88.837329,51,6627,6576,34980,14.57975986,1894.511149,"Beaver Dam, WI",273,6358,6085,34980,78.04459691,1817.610063,63.46483705,-76.90108634,1.007755474,1.044864421,3.68233636
310M500US42200,"Santa Maria-Santa Barbara, CA","Santa Maria-Santa Barbara, CA",34.9530337,-120.4357191,-919,28434,29353,145856,-63.00734971,1949.456999,"Santa Maria-Santa Barbara, CA",136,30479,30343,145856,9.324265029,2089.663778,72.33161474,140.2067793,0.968691446,1.004482088,3.69474127
310M500US11500,"Anniston-Oxford, AL","Anniston-Oxford, AL",33.7701576,-85.80766,-291,7950,8241,44605,-65.23932295,1782.3114,"Anniston-Oxford, AL",7,8195,8188,44605,1.569330793,1837.237978,66.80865374,54.92657774,0.964688751,1.00085491,3.748997613
310M500US32740,"Meadville, PA","Meadville, PA",41.6414438,-80.1514484,-153,5816,5969,35164,-43.51040837,1653.964282,"Meadville, PA",60,5476,5416,35164,17.06290524,1557.274485,60.57331362,-96.68979638,0.974367566,1.011078287,3.767646019
310M500US22860,"Fort Polk South, LA","Fort Polk South, LA",31.0567117,-93.2131232,-73,2521,2594,17696,-41.2522604,1424.615732,"Fort Polk South, LA",21,2441,2420,17696,11.86708861,1379.407776,53.11934901,-45.2079566,0.971858134,1.008677686,3.788572684
310M500US48580,"Whitewater, WI","Whitewater, WI",42.8336205,-88.7323272,371,8231,7860,40874,90.76674659,2013.749572,"Whitewater, WI",691,8605,7914,40874,169.0561237,2105.250281,78.28937711,91.5007095,1.047201018,1.087313621,3.830458807
310M500US23500,"Gaffney, SC","Gaffney, SC",35.0717945,-81.6498195,-9,2589,2598,20699,-4.348036137,1250.785062,"Gaffney, SC",97,2876,2779,20699,46.86216725,1389.439103,51.21020339,138.6540413,0.996535797,1.034904642,3.850222472
310M500US48060,"Watertown-Fort Drum, NY","Watertown-Fort Drum, NY",43.9747838,-75.9107565,-522,11612,12134,42734,-122.1509805,2717.274301,"Watertown-Fort Drum, NY",-68,11008,11076,42734,-15.91238826,2575.934853,106.2385922,-141.3394487,0.956980386,0.993860599,3.853810836
310M500US40140,"Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA",34.0633443,-117.6508876,21049,369882,348833,1360934,154.6658398,2717.854062,"Riverside-San Bernardino-Ontario, CA",34699,377005,342306,1360934,254.9646052,2770.193117,100.2987654,52.33905538,1.060341195,1.101368366,3.869242441
310M500US39900,"Reno, NV","Reno, NV",39.5296329,-119.8138027,1821,50533,48712,183807,99.07130849,2749.242412,"Reno, NV",3881,53878,49997,183807,211.1453862,2931.226776,112.0740777,181.984364,1.037382986,1.077624657,3.879152861
310M500US29180,"Lafayette, LA","Lafayette, LA",30.2240897,-92.0198427,-128,31044,31172,181798,-7.040781527,1707.609545,"Lafayette, LA",1106,33086,31980,181798,60.83675288,1819.932012,67.87753441,112.3224678,0.995893751,1.034584115,3.884989161
310M500US11580,"Arcadia, FL","Arcadia, FL",27.2158826,-81.8584164,183,1798,1615,12072,151.5904573,1489.396952,"Arcadia, FL",243,1793,1550,12072,201.2922465,1485.255136,49.70178926,-4.141815772,1.113312693,1.156774194,3.903799921
310M500US24420,"Grants Pass, OR","Grants Pass, OR",42.4390069,-123.3283925,43,6749,6706,36367,11.82390629,1855.803338,"Grants Pass, OR",291,6645,6354,36367,80.01759837,1827.205983,68.19369208,-28.59735474,1.006412168,1.045797923,3.913481534
310M500US47780,"Washington, IN","Washington, IN",38.6592152,-87.172789,-116,1798,1914,11227,-103.3223479,1601.496393,"Washington, IN",-46,1887,1933,11227,-40.97265521,1680.769573,62.34969271,79.27318073,0.939393939,0.976202794,3.918361898
310M500US12300,"Augusta-Waterville, ME","Augusta-Waterville, ME",44.4499153,-69.7038278,329,10879,10550,52105,63.14173304,2087.899434,"Augusta-Waterville, ME",682,10206,9524,52105,130.8895499,1958.737165,67.74781691,-129.1622685,1.031184834,1.071608568,3.920124925
310M500US31700,"Manchester-Nashua, NH","Manchester-Nashua, NH",42.7653662,-71.467566,22,37795,37773,161086,1.365730107,2346.262245,"Manchester-Nashua, NH",1430,37293,35863,161086,88.77245695,2315.098767,87.40672684,-31.16347789,1.000582427,1.039873965,3.926866709
310M500US29260,"La Grande, OR","La Grande, OR",45.3245771,-118.0877188,-103,1780,1883,10708,-96.18976466,1662.308554,"La Grande, OR",-33,1849,1882,10708,-30.81807994,1726.746358,65.37168472,64.43780351,0.945300053,0.982465462,3.931599183
310M500US10580,"Albany-Schenectady-Troy, NY","Albany-Schenectady-Troy, NY",42.7636479,-73.6536209,-741,73185,73926,352713,-21.00858205,2074.916433,"Albany-Schenectady-Troy, NY",2080,72571,70491,352713,58.97145838,2057.508513,79.98004043,-17.40792089,0.989976463,1.029507313,3.993110091
310M500US27060,"Ithaca, NY","Ithaca, NY",42.4439614,-76.5018807,-577,7193,7770,39618,-145.6408703,1815.588874,"Ithaca, NY",-262,6948,7210,39618,-66.13155636,1753.748296,79.50931395,-61.84057752,0.925740026,0.963661581,4.096350416
310M500US28060,"Kalispell, MT","Kalispell, MT",48.1919889,-114.316813,368,9495,9127,38773,94.91140742,2448.869058,"Kalispell, MT",773,10061,9288,38773,199.3655379,2594.84693,104.4541305,145.9778712,1.04031993,1.083225668,4.124282965
310M500US37100,"Oxnard-Thousand Oaks-Ventura, CA","Oxnard-Thousand Oaks-Ventura, CA",34.1705609,-118.8375937,2253,59332,57079,271040,83.1242621,2189.049587,"Oxnard-Thousand Oaks-Ventura, CA",4649,61057,56408,271040,171.5244982,2252.693329,88.40023613,63.64374262,1.03947161,1.082417388,4.131500821
310M500US43300,"Sherman-Denison, TX","Sherman-Denison, TX",33.6704808,-96.6101496,1118,12009,10891,48454,230.7343047,2478.433153,"Sherman-Denison, TX",1631,12619,10988,48454,336.6079168,2604.325752,105.8736121,125.8925992,1.102653567,1.148434656,4.151901394
310M500US14740,"Bremerton-Silverdale-Port Orchard, WA","Bremerton-Silverdale-Port Orchard, WA",47.5403732,-122.6362492,218,23664,23446,103913,20.97908828,2277.289656,"Bremerton-Silverdale-Port Orchard, WA",1217,24983,23766,103913,117.1172038,2404.222763,96.13811554,126.9331075,1.009297961,1.051207608,4.152356176
310M500US25540,"Hartford-East Hartford-Middletown, CT","Hartford-East Hartford-Middletown, CT",41.5409431,-72.5593338,885,103136,102251,473062,18.70790721,2180.179342,"Hartford-East Hartford-Middletown, CT",5017,104042,99025,473062,106.0537519,2199.331166,87.34584473,19.15182365,1.008655172,1.050663974,4.164832822
310M500US38700,"Pontiac, IL","Pontiac, IL",40.8808666,-88.6297839,52,2216,2164,14307,36.34584469,1548.892151,"Pontiac, IL",124,1982,1858,14307,86.67086042,1385.33585,50.32501573,-163.5563011,1.024029575,1.066738428,4.170666024
310M500US41820,"Sanford, NC","Sanford, NC",35.4798757,-79.1802994,222,4533,4311,21894,101.3976432,2070.430255,"Sanford, NC",421,4831,4410,21894,192.2901251,2206.540605,90.89248196,136.1103499,1.051496173,1.095464853,4.181534957
310M500US39820,"Redding, CA","Redding, CA",40.5865396,-122.3916754,841,16564,15723,71181,118.1495062,2327.02547,"Redding, CA",1448,16291,14843,71181,203.4250713,2288.672539,85.27556511,-38.35293126,1.05348852,1.097554403,4.182853625
310M500US15500,"Burlington, NC","Burlington, NC",36.0956918,-79.4377991,1042,11728,10686,64439,161.7033163,1820.015829,"Burlington, NC",1593,12686,11093,64439,247.2105402,1968.683561,85.50722389,148.6677323,1.097510762,1.143604075,4.199805096
310M500US36100,"Ocala, FL","Ocala, FL",29.1871986,-82.1400923,3077,34163,31086,139172,221.0933234,2454.732274,"Ocala, FL",4423,34857,30434,139172,317.8081798,2504.598626,96.71485644,49.86635243,1.098983465,1.14533088,4.217298638
310M500US20740,"Eau Claire, WI","Eau Claire, WI",44.811349,-91.4984941,-556,12837,13393,66582,-83.50605269,1927.998558,"Eau Claire, WI",-13,13027,13040,66582,-1.952479649,1956.534799,81.55357304,28.53624103,0.958485776,0.999003067,4.227218843
310M500US11460,"Ann Arbor, MI","Ann Arbor, MI",42.2808256,-83.7430378,-3545,27133,30678,141245,-250.9823357,1920.988354,"Ann Arbor, MI",-2417,28547,30964,141245,-171.1211016,2021.098092,79.86123403,100.1097384,0.884444879,0.92194161,4.239578003
310M500US26660,"Huntsville, TX","Huntsville, TX",30.7235263,-95.5507771,-52,3551,3603,21963,-23.67618267,1616.81009,"Huntsville, TX",106,3979,3873,21963,48.26298775,1811.683286,71.93917042,194.8731958,0.985567583,1.027368965,4.241351156
310M500US43180,"Shelbyville, TN","Shelbyville, TN",35.483406,-86.4602717,81,3310,3229,17029,47.56591697,1943.743027,"Shelbyville, TN",225,3502,3277,17029,132.1275471,2056.491867,84.56163016,112.7488402,1.025085166,1.06866036,4.250885278
310M500US49060,"Winfield, KS","Winfield, KS",37.2397486,-96.9955918,-23,2714,2737,13499,-17.03829913,2010.519298,"Winfield, KS",91,2777,2686,13499,67.41240092,2057.189421,84.45070005,46.67012371,0.991596639,1.033879375,4.264106415
310M500US43420,"Sierra Vista-Douglas, AZ","Sierra Vista-Douglas, AZ",31.5455001,-110.2772856,-215,10243,10458,50163,-42.8602755,2041.943265,"Sierra Vista-Douglas, AZ",217,10316,10099,50163,43.25897574,2056.495824,86.11925124,14.55255866,0.979441576,1.021487276,4.292823705
310M500US25180,"Hagerstown-Martinsburg, MD-WV","Hagerstown-Martinsburg, MD-WV",39.6061516,-78.0195387,1634,22201,20567,107441,152.0834691,2066.343388,"Hagerstown-Martinsburg, MD-WV",2421,21636,19215,107441,225.3329734,2013.756387,73.24950438,-52.58700124,1.079447659,1.125995316,4.312173629
310M500US18180,"Concord, NH","Concord, NH",43.2081366,-71.5375718,871,11968,11097,58452,149.0111545,2047.491959,"Concord, NH",1314,11783,10469,58452,224.7998358,2015.842058,75.78868131,-31.64990077,1.078489682,1.125513421,4.360147294
310M500US29460,"Lakeland-Winter Haven, FL","Lakeland-Winter Haven, FL",28.0222435,-81.7328567,10714,83894,73180,235283,455.3665161,3565.663478,"Lakeland-Winter Haven, FL",14531,88383,73852,235283,617.5966814,3756.454992,162.2301654,190.7915149,1.146406122,1.196758382,4.392183431
310M500US36580,"Oneonta, NY","Oneonta, NY",42.4528571,-75.0637746,-64,3462,3526,23409,-27.339912,1478.918365,"Oneonta, NY",81,3278,3197,23409,34.60207612,1400.316118,61.94198812,-78.602247,0.981849121,1.025336253,4.429105348
310M500US48220,"Weatherford, OK","Weatherford, OK",35.5261633,-98.7075744,-304,1891,2195,10653,-285.3656247,1775.08683,"Weatherford, OK",-237,2128,2365,10653,-222.4725429,1997.559373,62.89308176,222.4725429,0.861503417,0.899788584,4.443994754
310M500US28100,"Kankakee, IL","Kankakee, IL",41.1200325,-87.8611531,19,8608,8589,39796,4.774349181,2163.03146,"Kankakee, IL",360,8004,7644,39796,90.4613529,2011.257413,85.68700372,-151.7740476,1.002212132,1.047095761,4.478456024
310M500US30860,"Logan, UT-ID","Logan, UT-ID",41.9077667,-111.7614661,-1031,10318,11349,42790,-240.9441458,2411.311054,"Logan, UT-ID",-573,11110,11683,42790,-133.909792,2596.401028,107.0343538,185.0899743,0.909154992,0.950954378,4.597608429
310M500US24330,"Grand Rapids, MN","Grand Rapids, MN",47.2371658,-93.5302142,-39,3063,3102,19506,-19.99384805,1570.286066,"Grand Rapids, MN",97,3013,2916,19506,49.72828873,1544.652927,69.72213678,-25.63313852,0.987427466,1.033264746,4.642090852
310M500US36380,"Okeechobee, FL","Okeechobee, FL",27.2439349,-80.8297828,208,2630,2422,13904,149.5972382,1891.542002,"Okeechobee, FL",345,2871,2526,13904,248.1300345,2064.873418,98.53279632,173.3314154,1.085879438,1.136579572,4.669038953
310M500US13620,"Berlin, NH","Berlin, NH",44.4686696,-71.1850768,21,2518,2497,13768,15.25276002,1828.878559,"Berlin, NH",118,2228,2110,13768,85.70598489,1618.245206,70.45322487,-210.6333527,1.008410092,1.055924171,4.711781336
310M500US44660,"Stillwater, OK","Stillwater, OK",36.1156071,-97.0583681,-829,5914,6743,30788,-269.2607509,1920.878264,"Stillwater, OK",-558,6297,6855,30788,-181.2394439,2045.277381,88.021307,124.3991165,0.877057689,0.918599562,4.736504042
310M500US34180,"Moses Lake, WA","Moses Lake, WA",47.1301417,-119.2780771,295,6054,5759,30818,95.7232786,1964.436368,"Moses Lake, WA",590,6414,5824,30818,191.4465572,2081.251217,95.7232786,116.8148485,1.051224171,1.101304945,4.764043254
310M500US18900,"Crossville, TN","Crossville, TN",35.9489566,-85.0269014,-108,3286,3394,25801,-41.85884268,1273.594047,"Crossville, TN",51,3536,3485,25801,19.76667571,1370.489516,61.62551839,96.89546917,0.96817914,1.014634146,4.798182979
310M500US28260,"Kearney, NE","Kearney, NE",40.6993303,-99.0816784,-273,3964,4237,21728,-125.6443299,1824.37408,"Kearney, NE",-72,3632,3704,21728,-33.13696613,1671.575847,92.50736377,-152.7982327,0.935567619,0.980561555,4.809266116
310M500US43220,"Shelton, WA","Shelton, WA",47.2150945,-123.1007066,732,5174,4442,24278,301.5075377,2131.147541,"Shelton, WA",978,5402,4424,24278,402.8338413,2225.059725,101.3263036,93.91218387,1.164790635,1.221066908,4.831449639
310M500US17540,"Clinton, IA","Clinton, IA",41.8444735,-90.1887379,-47,3659,3706,19635,-23.93684747,1863.50904,"Clinton, IA",110,3228,3118,19635,56.02240896,1644.003056,79.95925643,-219.5059842,0.987317863,1.035279025,4.857722512
310M500US49220,"Wisconsin Rapids-Marshfield, WI","Wisconsin Rapids-Marshfield, WI",44.386832,-89.7984849,-123,6074,6197,32332,-38.04280589,1878.63417,"Wisconsin Rapids-Marshfield, WI",161,5949,5788,32332,49.79586787,1839.972782,87.83867376,-38.6613881,0.980151686,1.027816171,4.862970268
310M500US33420,"Mineral Wells, TX","Mineral Wells, TX",32.8084605,-98.1128223,38,2051,2013,10255,37.05509508,2000,"Mineral Wells, TX",148,2302,2154,10255,144.319844,2244.758654,107.2647489,244.7586543,1.018877298,1.068709378,4.89088141
310M500US35440,"Newport, OR","Newport, OR",44.6367836,-124.0534505,18,4266,4248,21298,8.451497793,2003.004977,"Newport, OR",247,4731,4484,21298,115.9733308,2221.335337,107.521833,218.3303597,1.004237288,1.055084746,5.063291139
310M500US40530,"Rockport, TX","Rockport, TX",28.0205733,-97.0544341,240,1400,1160,9548,251.3615417,1466.27566,"Rockport, TX",330,1561,1231,9548,345.6221198,1634.897361,94.26057813,168.6217009,1.206896552,1.268074736,5.069049553
310M500US47920,"Washington Court House, OH","Washington Court House, OH",39.5373688,-83.437579,69,1984,1915,11773,58.60868088,1685.211926,"Washington Court House, OH",147,1804,1657,11773,124.8619723,1532.319715,66.25329143,-152.892211,1.036031332,1.088714544,5.085098409
310M500US43740,"Somerset, PA","Somerset, PA",40.008411,-79.0780831,-74,4214,4288,29644,-24.962893,1421.535555,"Somerset, PA",116,3655,3539,29644,39.13102145,1232.964512,64.09391445,-188.571043,0.982742537,1.032777621,5.09137252
310M500US15780,"Camden, AR","Camden, AR",33.5845581,-92.8343294,-37,1341,1378,11508,-32.15154675,1165.27633,"Camden, AR",29,1298,1269,11508,25.19986097,1127.911018,57.35140772,-37.36531109,0.973149492,1.02285264,5.107452479
310M500US17340,"Clearlake, CA","Clearlake, CA",38.9582307,-122.6263728,383,3994,3611,25660,149.2595479,1556.508184,"Clearlake, CA",585,4183,3598,25660,227.9812938,1630.163679,78.72174591,73.65549493,1.106064802,1.162590328,5.110507618
310M500US35300,"New Haven-Milford, CT","New Haven-Milford, CT",41.2306979,-73.064036,-898,74037,74935,330572,-27.16503515,2239.663371,"New Haven-Milford, CT",2720,73045,70325,330572,82.28162095,2209.65478,109.4466561,-30.00859117,0.988016281,1.038677568,5.127576199
310M500US10300,"Adrian, MI","Adrian, MI",41.8975471,-84.0371659,-140,7140,7280,38345,-36.5106272,1862.041987,"Adrian, MI",206,6700,6494,38345,53.72278002,1747.294302,90.23340722,-114.7476855,0.980769231,1.031721589,5.195142424
310M500US35940,"Norwalk, OH","Norwalk, OH",41.2425531,-82.6157331,-25,5328,5353,22935,-10.90037061,2323.086985,"Norwalk, OH",229,5089,4860,22935,99.84739481,2218.879442,110.7477654,-104.2075431,0.995329722,1.047119342,5.203262676
310M500US22660,"Fort Collins, CO","Fort Collins, CO",40.5852602,-105.084423,-1739,35255,36994,137021,-126.9148525,2572.963268,"Fort Collins, CO",115,39235,39120,137021,8.392874085,2863.429693,135.3077266,290.4664249,0.952992377,1.002939673,5.241101278
310M500US38240,"Pinehurst-Southern Pines, NC","Pinehurst-Southern Pines, NC",35.1954345,-79.4694767,349,5233,4884,39821,87.64219884,1314.130735,"Pinehurst-Southern Pines, NC",680,5986,5306,39821,170.7641697,1503.226941,83.12197082,189.0962055,1.071457821,1.128156804,5.291760536
310M500US46420,"Union, SC","Union, SC",34.7154122,-81.623711,-66,1481,1547,11432,-57.7326802,1295.486354,"Union, SC",11,1341,1330,11432,9.622113366,1173.023093,67.35479356,-122.463261,0.957336781,1.008270677,5.320373858
310M500US16820,"Charlottesville, VA","Charlottesville, VA",38.0293059,-78.4766781,-902,12308,13210,84003,-107.3771175,1465.185767,"Charlottesville, VA",-242,12746,12988,84003,-28.80849493,1517.326762,78.56862255,52.14099496,0.931718395,0.981367416,5.328758258
310M500US44780,"Sturgis, MI","Sturgis, MI",41.799217,-85.4191482,-138,4541,4679,24150,-57.14285714,1880.331263,"Sturgis, MI",89,4084,3995,24150,36.85300207,1691.097308,93.99585921,-189.2339545,0.970506518,1.022277847,5.334464822
310M500US14260,"Boise City, ID","Boise City, ID",43.6150186,-116.2023137,5793,70996,65203,260369,222.4919249,2726.745503,"Boise City, ID",10102,78834,68732,260369,387.9878173,3027.779805,165.4958924,301.0343013,1.088845605,1.146976663,5.338778743
310M500US38260,"Pittsburg, KS","Pittsburg, KS",37.410884,-94.70496,-84,3515,3599,15284,-54.9594347,2299.790631,"Pittsburg, KS",93,3275,3182,15284,60.84794556,2142.763674,115.8073803,-157.0269563,0.976660183,1.029226901,5.382293538
310M500US12380,"Austin, MN","Austin, MN",43.6666296,-92.9746367,-166,2846,3012,15565,-106.6495342,1828.461291,"Austin, MN",-11,2704,2715,15565,-7.067137809,1737.230967,99.5823964,-91.23032445,0.944887118,0.995948435,5.40395942
310M500US20340,"Duncan, OK","Duncan, OK",34.5023028,-97.9578128,-84,3021,3105,16720,-50.23923445,1806.818182,"Duncan, OK",80,3078,2998,16720,47.84688995,1840.909091,98.0861244,34.09090909,0.97294686,1.026684456,5.523178975
310M500US33060,"Miami, OK","Miami, OK",36.8745146,-94.8774554,87,2196,2109,11847,73.43631299,1853.633831,"Miami, OK",228,2534,2306,11847,192.4537858,2138.938128,119.0174728,285.3042964,1.041251778,1.098872507,5.533793999
310M500US21260,"Ellensburg, WA","Ellensburg, WA",46.9965144,-120.5478474,123,4331,4208,18347,67.04093312,2360.603913,"Ellensburg, WA",360,4513,4153,18347,196.2173652,2459.802693,129.1764321,99.19877909,1.029230038,1.086684325,5.582259013
310M500US32260,"Marshalltown, IA","Marshalltown, IA",42.0494674,-92.9080375,-253,3092,3345,15419,-164.0832739,2005.318114,"Marshalltown, IA",-68,2784,2852,15419,-44.1014333,1805.564563,119.9818406,-199.7535508,0.924364723,0.976157083,5.60302205
310M500US19420,"Dayton, TN","Dayton, TN",35.4939587,-85.0124535,13,2244,2231,12177,10.67586433,1842.818428,"Dayton, TN",138,2343,2205,12177,113.328406,1924.119241,102.6525417,81.30081301,1.005826983,1.062585034,5.642923836
310M500US18460,"Cornelia, GA","Cornelia, GA",34.5114883,-83.5271166,174,2257,2083,15139,114.9349363,1490.851443,"Cornelia, GA",306,2417,2111,15139,202.1269569,1596.538741,87.19202061,105.6872977,1.083533365,1.144954998,5.668642449
310M500US10700,"Albertville, AL","Albertville, AL",34.2675937,-86.2088669,-112,5956,6068,34883,-32.10733022,1707.421953,"Albertville, AL",244,6736,6492,34883,69.94811226,1931.026575,102.0554425,223.6046212,0.981542518,1.03758472,5.709605085
310M500US18620,"Corsicana, TX","Corsicana, TX",32.0954304,-96.4688727,233,2886,2653,17338,134.3868958,1664.551851,"Corsicana, TX",387,2963,2576,17338,223.209136,1708.962972,88.82224017,44.41112008,1.087825104,1.150232919,5.736934677
310M500US42220,"Santa Rosa-Petaluma, CA","Santa Rosa-Petaluma, CA",38.232417,-122.6366524,859,40456,39597,189374,45.3599755,2136.30171,"Santa Rosa-Petaluma, CA",3231,43186,39955,189374,170.6147623,2280.460887,125.2547868,144.1591771,1.021693563,1.080865974,5.791600705
310M500US41100,"St. George, UT","St. George, UT",37.0965278,-113.5684164,1998,16491,14493,57144,349.6430071,2885.867283,"St. George, UT",3229,19061,15832,57144,565.0636987,3335.608288,215.4206916,449.7410052,1.137859656,1.203954017,5.808656667
310M500US24060,"Glenwood Springs, CO","Glenwood Springs, CO",39.5505376,-107.3247762,-75,5743,5818,28965,-25.89331952,1982.737787,"Glenwood Springs, CO",262,6142,5880,28965,90.4539962,2120.490247,116.3473157,137.7524599,0.987108972,1.044557823,5.819909716
310M500US16660,"Charleston-Mattoon, IL","Charleston-Mattoon, IL",39.479393,-88.3888799,-216,4427,4643,25225,-85.62933598,1755.004955,"Charleston-Mattoon, IL",38,4074,4036,25225,15.06442022,1615.06442,100.6937562,-139.9405352,0.953478355,1.009415263,5.866615415
310M500US39860,"Red Wing, MN","Red Wing, MN",44.5660691,-92.5369563,121,3094,2973,19452,62.20440058,1590.581945,"Red Wing, MN",273,2951,2678,19452,140.3454658,1517.067654,78.14106519,-73.51429159,1.04069963,1.101941748,5.884706384
310M500US15980,"Cape Coral-Fort Myers, FL","Cape Coral-Fort Myers, FL",26.640628,-81.8723084,19401,132401,113000,275965,703.0239342,4797.746091,"Cape Coral-Fort Myers, FL",27157,139455,112298,275965,984.0740674,5053.358216,281.0501332,255.6121247,1.171690265,1.241829774,5.986181752
310M500US33180,"Middlesborough, KY","Middlesborough, KY",36.6072567,-83.7142848,-79,1314,1393,10624,-74.35993976,1236.822289,"Middlesborough, KY",0,1307,1307,10624,0,1230.233434,74.35993976,-6.588855422,0.943287868,1,6.01217656
310M500US19000,"Cullowhee, NC","Cullowhee, NC",35.3137111,-83.1765333,-58,2070,2128,22393,-25.90095119,924.3960166,"Cullowhee, NC",71,2300,2229,22393,31.7063368,1027.106685,57.60728799,102.7106685,0.972744361,1.031852849,6.076466776
310M500US20420,"Durango, CO","Durango, CO",37.27528,-107.8800667,-252,4432,4684,21794,-115.6281545,2033.587226,"Durango, CO",20,4908,4888,21794,9.176837662,2251.995962,124.8049922,218.4087363,0.946199829,1.004091653,6.118350695
310M500US13940,"Blackfoot, ID","Blackfoot, ID",43.1904709,-112.3449773,-13,2458,2471,14989,-8.673026886,1639.869237,"Blackfoot, ID",139,2617,2478,14989,92.73467209,1745.947028,101.407699,106.0777904,0.994738972,1.056093624,6.167914753
310M500US30580,"Liberal, KS","Liberal, KS",37.0430812,-100.920999,-24,1139,1163,7321,-32.78240678,1555.798388,"Liberal, KS",42,1092,1050,7321,57.36921186,1491.599508,90.15161863,-64.19887993,0.979363715,1.04,6.191395961
310M500US12660,"Baraboo, WI","Baraboo, WI",43.4710944,-89.7442906,-83,4957,5040,26222,-31.65281062,1890.397376,"Baraboo, WI",215,5049,4834,26222,81.99222027,1925.482419,113.6450309,35.08504309,0.983531746,1.044476624,6.196533882
310M500US11220,"Amsterdam, NY","Amsterdam, NY",42.9377453,-74.190356,-47,4687,4734,19660,-23.90640895,2384.028484,"Amsterdam, NY",197,4021,3824,19660,100.2034588,2045.269583,124.1098678,-338.7589013,0.990071821,1.051516736,6.206106894
310M500US38940,"Port St. Lucie, FL","Port St. Lucie, FL",27.2730492,-80.3582261,6317,50131,43814,179289,352.3361723,2796.100151,"Port St. Lucie, FL",9487,53552,44065,179289,529.145681,2986.909403,176.8095087,190.8092521,1.14417766,1.215295586,6.215636648
310M500US25740,"Helena, MT","Helena, MT",46.5891452,-112.0391057,13,6493,6480,32377,4.015195972,2005.435958,"Helena, MT",410,6782,6372,32377,126.6331037,2094.696853,122.6179078,89.26089508,1.002006173,1.064344005,6.221302211
310M500US23900,"Gettysburg, PA","Gettysburg, PA",39.8309293,-77.2310955,51,5809,5758,39345,12.96225696,1476.426484,"Gettysburg, PA",364,5440,5076,39345,92.51493201,1382.640742,79.55267505,-93.78574152,1.008857242,1.071710008,6.230095117
310M500US39940,"Rexburg, ID","Rexburg, ID",43.8231096,-111.7924237,-944,3051,3995,15363,-614.463321,1985.940246,"Rexburg, ID",-845,3643,4488,15363,-550.022782,2371.281651,64.44053896,385.3414047,0.763704631,0.811720143,6.287183536
310M500US33620,"Moberly, MO","Moberly, MO",39.4183689,-92.4382367,-108,1922,2030,8626,-125.202875,2228.147461,"Moberly, MO",13,1958,1945,8626,15.07071644,2269.881753,140.2735915,41.73429168,0.94679803,1.006683805,6.325084464
310M500US21380,"Emporia, KS","Emporia, KS",38.403903,-96.1816626,-239,2698,2937,14620,-163.4746922,1845.417237,"Emporia, KS",-61,2579,2640,14620,-41.72366621,1764.021888,121.751026,-81.39534884,0.918624447,0.976893939,6.343124537
310M500US12100,"Atlantic City-Hammonton, NJ","Atlantic City-Hammonton, NJ",39.6099955,-74.82204,994,23180,22186,99850,99.54932399,2321.482223,"Atlantic City-Hammonton, NJ",2231,22264,20033,99850,223.4351527,2229.744617,123.8858287,-91.73760641,1.044803029,1.111366246,6.370886657
310M500US30420,"Lexington, NE","Lexington, NE",40.7808398,-99.7415045,-130,1531,1661,9907,-131.2203492,1545.371959,"Lexington, NE",-29,1461,1490,9907,-29.27223176,1474.714848,101.9481175,-70.65711113,0.921733895,0.980536913,6.379608888
310M500US20780,"Edwards, CO","Edwards, CO",39.644986,-106.5942,185,2322,2137,18171,101.8105773,1277.860327,"Edwards, CO",365,2687,2322,18171,200.8695174,1478.729844,99.05894007,200.8695174,1.086569958,1.157192076,6.499546338
310M500US18020,"Columbus, IN","Columbus, IN",39.2014404,-85.9213796,-253,6815,7068,31452,-80.44003561,2166.793845,"Columbus, IN",175,6677,6502,31452,55.64034084,2122.917462,136.0803764,-43.87638306,0.964204867,1.026914795,6.503797127
310M500US11180,"Ames, IA","Ames, IA",42.0307812,-93.6319131,-1183,10244,11427,48765,-242.592023,2100.686968,"Ames, IA",-502,10727,11229,48765,-102.9426843,2199.733415,139.6493387,99.04644725,0.896473265,0.955294327,6.561384974
310M500US26780,"Hutchinson, MN","Hutchinson, MN",44.8925483,-94.3692926,-40,2402,2442,14714,-27.18499388,1632.458883,"Hutchinson, MN",98,2128,2030,14714,66.60323501,1446.241675,93.7882289,-186.2172081,0.983619984,1.048275862,6.573257917
